,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.4545562267303467,0.0035180432892181,0.0056483745574951,5.710245255946756e-05,0.396,0.121,2,135,0.88,"{'model__subsample': 0.88, 'model__n_estimators': 135, 'model__max_depth': 2, 'model__learning_rate': 0.121, 'model__colsample_bytree': 0.396}",-29325.85997067888,-30872.862416465883,-26490.86448928881,-28896.528958811192,1814.519274584784,1
1,0.4524666468302409,0.0036456097613855,0.0057169596354166,0.0001128653396883,0.44,0.121,2,135,0.88,"{'model__subsample': 0.88, 'model__n_estimators': 135, 'model__max_depth': 2, 'model__learning_rate': 0.121, 'model__colsample_bytree': 0.44}",-29325.85997067888,-30872.862416465883,-26490.86448928881,-28896.528958811192,1814.519274584784,1
2,0.4207545916239421,0.0043234140022019,0.0062291622161865,0.0007876750416766,0.484,0.11,3,122,0.968,"{'model__subsample': 0.968, 'model__n_estimators': 122, 'model__max_depth': 3, 'model__learning_rate': 0.11, 'model__colsample_bytree': 0.484}",-30589.73570446999,-32079.194939094887,-24763.89707404656,-29144.27590587048,3156.5182544084505,3
3,0.4848950703938802,0.0139804227604238,0.0061325232187906,0.0002785265348697,0.484,0.121,3,135,0.968,"{'model__subsample': 0.968, 'model__n_estimators': 135, 'model__max_depth': 3, 'model__learning_rate': 0.121, 'model__colsample_bytree': 0.484}",-30955.426039944068,-31547.4853518168,-25599.12629880088,-29367.34589685392,2675.4741338757176,4
4,0.4176224072774251,0.0510746290301412,0.0060673554738362,0.0003532567093959,0.484,0.11,3,109,0.968,"{'model__subsample': 0.968, 'model__n_estimators': 109, 'model__max_depth': 3, 'model__learning_rate': 0.11, 'model__colsample_bytree': 0.484}",-30725.404884587067,-32605.01188138212,-25024.885520342807,-29451.767428770665,3222.958598242162,5
5,0.4201691150665283,0.007056838300145,0.0058199564615885,0.0001200904598019,0.44,0.099,3,122,0.968,"{'model__subsample': 0.968, 'model__n_estimators': 122, 'model__max_depth': 3, 'model__learning_rate': 0.099, 'model__colsample_bytree': 0.44}",-30895.191447009616,-32801.36598355879,-25021.818247587496,-29572.79189271864,3310.7799866452174,6
6,0.4119331041971842,0.0017128452279997,0.0056644280751546,3.241109397133318e-05,0.484,0.121,2,122,0.792,"{'model__subsample': 0.792, 'model__n_estimators': 122, 'model__max_depth': 2, 'model__learning_rate': 0.121, 'model__colsample_bytree': 0.484}",-29609.398478786898,-33983.662604282705,-25200.544824651253,-29597.868635906954,3585.7020870560486,7
7,0.4172028700510661,0.0018084056227404,0.0056390762329101,2.097812548395056e-05,0.396,0.121,2,122,0.792,"{'model__subsample': 0.792, 'model__n_estimators': 122, 'model__max_depth': 2, 'model__learning_rate': 0.121, 'model__colsample_bytree': 0.396}",-29609.398478786898,-33983.662604282705,-25200.544824651253,-29597.868635906954,3585.7020870560486,7
8,0.4615230560302734,0.0124931757276492,0.0065141518910725,0.0004073942815936,0.396,0.11,2,135,0.968,"{'model__subsample': 0.968, 'model__n_estimators': 135, 'model__max_depth': 2, 'model__learning_rate': 0.11, 'model__colsample_bytree': 0.396}",-31370.65649108748,-29644.633701844963,-27920.64402495166,-29645.31140596136,1408.4617729010329,9
9,0.4658096631368001,0.0063355008617021,0.0057626565297444,4.351616242486511e-05,0.44,0.11,2,135,0.968,"{'model__subsample': 0.968, 'model__n_estimators': 135, 'model__max_depth': 2, 'model__learning_rate': 0.11, 'model__colsample_bytree': 0.44}",-31370.65649108748,-29644.633701844963,-27920.64402495166,-29645.31140596136,1408.4617729010329,9
