,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0,0.8550673325856527,0.0026858839808551,0.0091813405354817,7.617696429823982e-05,0.792,0.09,7,122,0.792,"{'model__colsample_bytree': 0.792, 'model__learning_rate': 0.09, 'model__max_depth': 7, 'model__n_estimators': 122, 'model__subsample': 0.792}",-16903.294056736402,-17116.00497640654,-16784.86502463587,-16934.72135259294,137.00163772332834,1
1,0.9546923637390136,0.0169187724364205,0.0094834963480631,0.0001803370702561,0.792,0.09,7,135,0.792,"{'model__colsample_bytree': 0.792, 'model__learning_rate': 0.09, 'model__max_depth': 7, 'model__n_estimators': 135, 'model__subsample': 0.792}",-16895.213652042166,-17120.049117730257,-16797.64420359638,-16937.635657789604,134.99617795366066,2
2,1.0808862050374348,0.1375887880672772,0.0156121253967285,0.0018654311173426,0.792,0.09,7,109,0.792,"{'model__colsample_bytree': 0.792, 'model__learning_rate': 0.09, 'model__max_depth': 7, 'model__n_estimators': 109, 'model__subsample': 0.792}",-16923.63196351049,-17141.92323670761,-16785.855514075,-16950.4702380977,146.5975795896315,3
3,0.9711721738179524,0.0105525398919884,0.0094647407531738,7.248316929901066e-05,0.72,0.09,8,135,0.792,"{'model__colsample_bytree': 0.72, 'model__learning_rate': 0.09, 'model__max_depth': 8, 'model__n_estimators': 135, 'model__subsample': 0.792}",-16766.538851262172,-17470.55534915419,-16983.971865782783,-17073.68868873305,294.3316027502002,4
4,0.9126757780710856,0.0176278142361354,0.0092755953470865,0.0001823727419982,0.72,0.09,8,122,0.792,"{'model__colsample_bytree': 0.72, 'model__learning_rate': 0.09, 'model__max_depth': 8, 'model__n_estimators': 122, 'model__subsample': 0.792}",-16769.049954207894,-17482.82605756939,-16981.552304499703,-17077.809438758995,299.2414391472084,5
5,0.7950646877288818,0.0136233312175549,0.0096023877461751,0.0003597422895039,0.72,0.09,8,109,0.792,"{'model__colsample_bytree': 0.72, 'model__learning_rate': 0.09, 'model__max_depth': 8, 'model__n_estimators': 109, 'model__subsample': 0.792}",-16792.138033235085,-17492.653125831937,-16992.15950950443,-17092.31688952382,294.6228937905258,6
6,0.9906291166941324,0.0079316454499824,0.0098438262939453,0.000239651432967,0.792,0.09,8,135,0.792,"{'model__colsample_bytree': 0.792, 'model__learning_rate': 0.09, 'model__max_depth': 8, 'model__n_estimators': 135, 'model__subsample': 0.792}",-16916.59377831771,-17475.987994070983,-17100.061257200865,-17164.21434319652,232.8335399473613,7
7,0.9014671643575032,0.0195737294625323,0.0094618002573649,1.3266493759238707e-05,0.792,0.09,8,122,0.792,"{'model__colsample_bytree': 0.792, 'model__learning_rate': 0.09, 'model__max_depth': 8, 'model__n_estimators': 122, 'model__subsample': 0.792}",-16928.32784316079,-17488.523406052376,-17093.69448605098,-17170.181911754717,235.00710895480523,8
8,0.7933991750081381,0.0070563265725926,0.0093021392822265,4.337165332973177e-05,0.792,0.09,8,109,0.792,"{'model__colsample_bytree': 0.792, 'model__learning_rate': 0.09, 'model__max_depth': 8, 'model__n_estimators': 109, 'model__subsample': 0.792}",-16956.0222002125,-17522.88123992967,-17090.829718637204,-17189.911052926458,241.79209503300115,9
9,0.943006992340088,0.0121321576598868,0.0092287858327229,2.8440404122437888e-05,0.72,0.09,7,135,0.792,"{'model__colsample_bytree': 0.72, 'model__learning_rate': 0.09, 'model__max_depth': 7, 'model__n_estimators': 135, 'model__subsample': 0.792}",-16981.35259345068,-17524.328718248962,-17075.951410843754,-17193.87757418113,236.8342641663792,10
10,0.8488245805104574,0.0020652151865982,0.0089947382609049,0.0002087512563441,0.72,0.09,7,122,0.792,"{'model__colsample_bytree': 0.72, 'model__learning_rate': 0.09, 'model__max_depth': 7, 'model__n_estimators': 122, 'model__subsample': 0.792}",-16990.99270404018,-17544.70632854873,-17061.87645959379,-17199.191830727566,246.0234783563065,11
11,0.7548944155375162,0.0040982031241739,0.009134292602539,0.0001155896613543,0.72,0.09,7,109,0.792,"{'model__colsample_bytree': 0.72, 'model__learning_rate': 0.09, 'model__max_depth': 7, 'model__n_estimators': 109, 'model__subsample': 0.792}",-17012.2296305533,-17559.79407056159,-17034.208467745088,-17202.077389619993,253.10298982690952,12
12,1.0054522355397542,0.0126551018975914,0.0099213123321533,0.0001211421356495,0.72,0.09,9,135,0.792,"{'model__colsample_bytree': 0.72, 'model__learning_rate': 0.09, 'model__max_depth': 9, 'model__n_estimators': 135, 'model__subsample': 0.792}",-16986.911660862454,-17733.392724039477,-17058.8066469015,-17259.70367726781,336.2322679616741,13
13,0.9147844314575196,0.0126487036955212,0.0097657044728597,0.0001128423378171,0.72,0.09,9,122,0.792,"{'model__colsample_bytree': 0.72, 'model__learning_rate': 0.09, 'model__max_depth': 9, 'model__n_estimators': 122, 'model__subsample': 0.792}",-16993.48526745075,-17739.545731042235,-17063.84027528805,-17265.623757927013,336.34207213591026,14
14,0.8032492796579996,0.005217620306456,0.0093268553415934,0.000144219703085,0.72,0.09,9,109,0.792,"{'model__colsample_bytree': 0.72, 'model__learning_rate': 0.09, 'model__max_depth': 9, 'model__n_estimators': 109, 'model__subsample': 0.792}",-17010.426942813698,-17757.304019374522,-17060.698833460032,-17276.143265216084,340.85047479701603,15
15,1.0432466665903728,0.0045419306277332,0.01001771291097,0.0001341733019923,0.792,0.09,9,135,0.792,"{'model__colsample_bytree': 0.792, 'model__learning_rate': 0.09, 'model__max_depth': 9, 'model__n_estimators': 135, 'model__subsample': 0.792}",-17426.700176176226,-17402.130458594333,-17096.363503759123,-17308.39804617656,150.266215185234,16
16,0.9583897590637208,0.0076253274965224,0.0097983678181966,9.548048100609188e-05,0.792,0.09,9,122,0.792,"{'model__colsample_bytree': 0.792, 'model__learning_rate': 0.09, 'model__max_depth': 9, 'model__n_estimators': 122, 'model__subsample': 0.792}",-17425.68708840636,-17411.315107718096,-17092.43668304934,-17309.8129597246,153.82018225431187,17
17,0.772381067276001,0.0035836425202049,0.0105623404184977,0.0021713861702726,0.72,0.11,7,109,0.792,"{'model__colsample_bytree': 0.72, 'model__learning_rate': 0.11, 'model__max_depth': 7, 'model__n_estimators': 109, 'model__subsample': 0.792}",-17438.49126423231,-17098.4335519623,-17412.9265150741,-17316.617110422903,154.6316871079572,18
18,0.8346459070841471,0.0024976461592035,0.0096716086069742,4.889473639059881e-05,0.792,0.09,9,109,0.792,"{'model__colsample_bytree': 0.792, 'model__learning_rate': 0.09, 'model__max_depth': 9, 'model__n_estimators': 109, 'model__subsample': 0.792}",-17434.915273009254,-17423.621905466855,-17094.734417547523,-17317.757198674542,157.7683020842806,19
19,0.8411532243092855,0.0081781540393805,0.0092512766520182,9.591547796877971e-05,0.72,0.11,7,122,0.792,"{'model__colsample_bytree': 0.72, 'model__learning_rate': 0.11, 'model__max_depth': 7, 'model__n_estimators': 122, 'model__subsample': 0.792}",-17433.94937489323,-17083.184119185866,-17438.732144440604,-17318.62187950657,166.491086767944,20
20,0.939795732498169,0.010148219203354,0.0092345078786214,7.610156055617665e-05,0.72,0.11,7,135,0.792,"{'model__colsample_bytree': 0.72, 'model__learning_rate': 0.11, 'model__max_depth': 7, 'model__n_estimators': 135, 'model__subsample': 0.792}",-17433.706110685194,-17083.297224159454,-17439.30783432897,-17318.770389724537,166.52037633650508,21
21,0.952348788579305,0.1786660106119768,0.0091148217519124,9.443108188847928e-05,0.72,0.1,7,122,0.72,"{'model__colsample_bytree': 0.72, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__n_estimators': 122, 'model__subsample': 0.72}",-17182.122413395715,-17407.14238937617,-17446.986120791506,-17345.41697452113,116.60679226394694,22
22,0.7503493626912435,0.0085822639051091,0.0090252558390299,0.0001018188463305,0.72,0.1,7,109,0.72,"{'model__colsample_bytree': 0.72, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__n_estimators': 109, 'model__subsample': 0.72}",-17196.11164308923,-17436.619736340715,-17411.056137872878,-17347.929172434273,107.85730095510908,23
23,0.918104887008667,0.0022010718085296,0.0092283884684244,0.0001053048079361,0.72,0.1,7,135,0.72,"{'model__colsample_bytree': 0.72, 'model__learning_rate': 0.1, 'model__max_depth': 7, 'model__n_estimators': 135, 'model__subsample': 0.72}",-17172.434923064196,-17408.20520409268,-17492.017999592063,-17357.55270891631,135.2961988907987,24
24,0.7753269672393799,0.0072694287867377,0.0092566013336181,8.490937755375773e-05,0.792,0.11,7,109,0.792,"{'model__colsample_bytree': 0.792, 'model__learning_rate': 0.11, 'model__max_depth': 7, 'model__n_estimators': 109, 'model__subsample': 0.792}",-16724.699955725147,-17725.06619479802,-17683.379577458516,-17377.71524266056,462.065051152474,25
25,0.9215380350748698,0.0065234928187571,0.0095171928405761,6.924845637781638e-05,0.648,0.09,7,135,0.792,"{'model__colsample_bytree': 0.648, 'model__learning_rate': 0.09, 'model__max_depth': 7, 'model__n_estimators': 135, 'model__subsample': 0.792}",-17626.69709042668,-17313.121283679313,-17216.147593197784,-17385.32198910126,175.20926310423656,26
26,0.8667287031809489,0.0026980940196411,0.009430726369222,0.0002076137463158,0.792,0.11,7,122,0.792,"{'model__colsample_bytree': 0.792, 'model__learning_rate': 0.11, 'model__max_depth': 7, 'model__n_estimators': 122, 'model__subsample': 0.792}",-16711.283770431615,-17751.16786577562,-17694.02230110526,-17385.491312437498,477.30721145720827,27
27,0.9463292757670084,0.0017689310085579,0.0094093481699625,7.654742346590181e-05,0.792,0.11,7,135,0.792,"{'model__colsample_bytree': 0.792, 'model__learning_rate': 0.11, 'model__max_depth': 7, 'model__n_estimators': 135, 'model__subsample': 0.792}",-16719.371427394777,-17736.070790461254,-17707.35587348616,-17387.59936378073,472.6539028642376,28
28,0.745343287785848,0.0063720978444212,0.0093708833058675,0.0002790344504524,0.648,0.09,7,109,0.792,"{'model__colsample_bytree': 0.648, 'model__learning_rate': 0.09, 'model__max_depth': 7, 'model__n_estimators': 109, 'model__subsample': 0.792}",-17651.63677043702,-17303.183034698868,-17214.598956321424,-17389.806253819104,188.6411042337608,29
29,0.8273499011993408,0.0040128754104175,0.0093014240264892,0.0001949594463593,0.648,0.09,7,122,0.792,"{'model__colsample_bytree': 0.648, 'model__learning_rate': 0.09, 'model__max_depth': 7, 'model__n_estimators': 122, 'model__subsample': 0.792}",-17635.045969169827,-17314.98998992417,-17229.482001972236,-17393.172653688744,174.55644656720787,30
